17.9,14.0
17.92,21.0
17.94,17.0
17.96,27.0
17.98,18.0
18.0,13.0
18.02,14.0
18.04,18.0
18.06,24.0
18.08,26.0
18.1,28.0
18.12,20.0
18.14,26.0
18.16,15.0
18.18,16.0
18.2,17.0
18.22,18.0
18.24,18.0
18.26,23.0
18.28,17.0
18.3,18.0
18.32,19.0
18.34,17.0
18.36,20.0
18.38,15.0
18.4,28.0
18.42,23.0
18.44,25.0
18.46,26.0
18.48,15.0
18.5,12.0
18.52,20.0
18.54,23.0
18.56,21.0
18.58,20.0
18.6,20.0
18.62,15.0
18.64,14.0
18.66,11.0
18.68,18.0
18.7,21.0
18.72,16.0
18.74,18.0
18.76,25.0
18.78,24.0
18.8,19.0
18.82,23.0
18.84,19.0
18.86,18.0
18.88,16.0
18.9,16.0
18.92,26.0
18.94,17.0
18.96,20.0
18.98,20.0
19.0,20.0
19.02,25.0
19.04,17.0
19.06,19.0
19.08,18.0
19.1,19.0
19.12,26.0
19.14,17.0
19.16,16.0
19.18,14.0
19.2,27.0
19.22,20.0
19.24,16.0
19.26,17.0
19.28,16.0
19.3,17.0
19.32,16.0
19.34,19.0
19.36,15.0
19.38,16.0
19.4,21.0
19.42,22.0
19.44,23.0
19.46,19.0
19.48,17.0
19.5,26.0
19.52,23.0
19.54,18.0
19.56,16.0
19.58,17.0
19.6,25.0
19.62,28.0
19.64,17.0
19.66,23.0
19.68,17.0
19.7,23.0
19.72,22.0
19.74,21.0
19.76,15.0
19.78,35.0
19.8,28.0
19.82,16.0
19.84,19.0
19.86,26.0
19.88,18.0
19.9,15.0
19.92,22.0
19.94,13.0
19.96,18.0
19.98,20.0
20.0,22.0
20.02,15.0
20.04,24.0
20.06,20.0
20.08,24.0
20.1,26.0
20.12,22.0
20.14,21.0
20.16,14.0
20.18,22.0
20.2,24.0
20.22,19.0
20.24,27.0
20.26,19.0
20.28,29.0
20.3,22.0
20.32,30.0
20.34,23.0
20.36,16.0
20.38,21.0
20.4,29.0
20.42,36.0
20.44,33.0
20.46,38.0
20.48,44.0
20.5,30.0
20.52,44.0
20.54,52.0
20.56,48.0
20.58,46.0
20.6,44.0
20.62,45.0
20.64,67.0
20.66,70.0
20.68,87.0
20.7,105.0
20.72,146.0
20.74,228.0
20.76,370.0
20.78,641.0
20.8,1090.0
20.82,1487.0
20.84,1656.0
20.86,1260.0
20.88,870.0
20.9,600.0
20.92,296.0
20.94,152.0
20.96,104.0
20.98,66.0
21.0,51.0
21.02,57.0
21.04,45.0
21.06,48.0
21.08,38.0
21.1,45.0
21.12,44.0
21.14,33.0
21.16,26.0
21.18,23.0
21.2,29.0
21.22,18.0
21.24,16.0
21.26,14.0
21.28,18.0
21.3,19.0
21.32,18.0
21.34,24.0
21.36,25.0
21.38,24.0
21.4,30.0
21.42,16.0
21.44,12.0
21.46,28.0
21.48,23.0
21.5,23.0
21.52,23.0
21.54,25.0
21.56,22.0
21.58,16.0
21.6,26.0
21.62,21.0
21.64,22.0
21.66,18.0
21.68,19.0
21.7,23.0
21.72,23.0
21.74,27.0
21.76,25.0
21.78,20.0
21.8,11.0
21.82,30.0
21.84,22.0
21.86,24.0
21.88,23.0
21.9,20.0
21.92,11.0
21.94,24.0
21.96,21.0
21.98,25.0
22.0,22.0
22.02,16.0
22.04,16.0
22.06,18.0
22.08,30.0
22.1,27.0
22.12,14.0
22.14,20.0
22.16,28.0
22.18,24.0
22.2,22.0
22.22,18.0
22.24,18.0
22.26,24.0
22.28,27.0
22.3,23.0
22.32,23.0
22.34,24.0
22.36,20.0
22.38,28.0
22.4,26.0
22.42,31.0
22.44,21.0
22.46,22.0
22.48,22.0
22.5,14.0
22.52,24.0
22.54,25.0
22.56,25.0
22.58,26.0
22.6,28.0
22.62,27.0
22.64,23.0
22.66,26.0
22.68,22.0
22.7,20.0
22.72,17.0
22.74,24.0
22.76,23.0
22.78,24.0
22.8,19.0
22.82,18.0
22.84,22.0
22.86,23.0
22.88,13.0
22.9,13.0
22.92,18.0
22.94,28.0
22.96,34.0
22.98,22.0
23.0,25.0
23.02,21.0
23.04,27.0
23.06,20.0
23.08,28.0
23.1,29.0
23.12,31.0
23.14,29.0
23.16,27.0
23.18,25.0
23.2,24.0
23.22,26.0
23.24,27.0
23.26,25.0
23.28,40.0
23.3,18.0
23.32,34.0
23.34,23.0
23.36,16.0
23.38,29.0
23.4,31.0
23.42,31.0
23.44,24.0
23.46,18.0
23.48,26.0
23.5,23.0
23.52,26.0
23.54,33.0
23.56,30.0
23.58,41.0
23.6,39.0
23.62,26.0
23.64,21.0
23.66,21.0
23.68,26.0
23.7,25.0
23.72,22.0
23.74,24.0
23.76,26.0
23.78,29.0
23.8,31.0
23.82,23.0
23.84,21.0
23.86,25.0
23.88,21.0
23.9,23.0
23.92,38.0
23.94,24.0
23.96,29.0
23.98,31.0
24.0,12.0
24.02,35.0
24.04,22.0
24.06,26.0
24.08,19.0
24.1,35.0
24.12,22.0
24.14,27.0
24.16,22.0
24.18,28.0
24.2,28.0
24.22,32.0
24.24,23.0
24.26,22.0
24.28,31.0
24.3,29.0
24.32,24.0
24.34,35.0
24.36,36.0
24.38,27.0
24.4,38.0
24.42,24.0
24.44,28.0
24.46,22.0
24.48,25.0
24.5,30.0
24.52,31.0
24.54,27.0
24.56,27.0
24.58,28.0
24.6,21.0
24.62,20.0
24.64,17.0
24.66,27.0
24.68,30.0
24.7,33.0
24.72,31.0
24.74,34.0
24.76,30.0
24.78,25.0
24.8,28.0
24.82,21.0
24.84,32.0
24.86,28.0
24.88,32.0
24.9,25.0
24.92,22.0
24.94,34.0
24.96,26.0
24.98,32.0
25.0,23.0
25.02,31.0
25.04,35.0
25.06,34.0
25.08,23.0
25.1,27.0
25.12,28.0
25.14,31.0
25.16,31.0
25.18,25.0
25.2,35.0
25.22,30.0
25.24,23.0
25.26,32.0
25.28,34.0
25.3,32.0
25.32,31.0
25.34,30.0
25.36,34.0
25.38,50.0
25.4,36.0
25.42,29.0
25.44,33.0
25.46,25.0
25.48,35.0
25.5,36.0
25.52,39.0
25.54,36.0
25.56,36.0
25.58,46.0
25.6,45.0
25.62,36.0
25.64,38.0
25.66,34.0
25.68,24.0
25.7,36.0
25.72,32.0
25.74,40.0
25.76,38.0
25.78,40.0
25.8,29.0
25.82,31.0
25.84,46.0
25.86,35.0
25.88,32.0
25.9,37.0
25.92,43.0
25.94,45.0
25.96,48.0
25.98,41.0
26.0,28.0
26.02,51.0
26.04,57.0
26.06,63.0
26.08,59.0
26.1,59.0
26.12,63.0
26.14,81.0
26.16,86.0
26.18,81.0
26.2,125.0
26.22,131.0
26.24,146.0
26.26,147.0
26.28,156.0
26.3,159.0
26.32,180.0
26.34,162.0
26.36,195.0
26.38,221.0
26.4,240.0
26.42,260.0
26.44,335.0
26.46,416.0
26.48,580.0
26.5,860.0
26.52,1306.0
26.54,1872.0
26.56,2939.0
26.58,4960.0
26.6,8816.0
26.62,11501.0
26.64,12069.0
26.66,10391.0
26.68,7320.0
26.7,5937.0
26.72,4566.0
26.74,2157.0
26.76,805.0
26.78,445.0
26.8,340.0
26.82,285.0
26.84,228.0
26.86,254.0
26.88,213.0
26.9,167.0
26.92,149.0
26.94,138.0
26.96,129.0
26.98,99.0
27.0,99.0
27.02,100.0
27.04,91.0
27.06,87.0
27.08,69.0
27.1,74.0
27.12,82.0
27.14,52.0
27.16,79.0
27.18,63.0
27.2,72.0
27.22,64.0
27.24,54.0
27.26,53.0
27.28,58.0
27.3,66.0
27.32,50.0
27.34,58.0
27.36,58.0
27.38,54.0
27.4,57.0
27.42,68.0
27.44,62.0
27.46,50.0
27.48,65.0
27.5,48.0
27.52,44.0
27.54,44.0
27.56,36.0
27.58,41.0
27.6,49.0
27.62,37.0
27.64,37.0
27.66,46.0
27.68,28.0
27.7,39.0
27.72,44.0
27.74,31.0
27.76,37.0
27.78,41.0
27.8,49.0
27.82,32.0
27.84,24.0
27.86,37.0
27.88,37.0
27.9,45.0
27.92,38.0
27.94,29.0
27.96,36.0
27.98,29.0
28.0,32.0
28.02,46.0
28.04,43.0
28.06,33.0
28.08,42.0
28.1,32.0
28.12,29.0
28.14,38.0
28.16,45.0
28.18,46.0
28.2,38.0
28.22,40.0
28.24,45.0
28.26,27.0
28.28,40.0
28.3,39.0
28.32,41.0
28.34,39.0
28.36,44.0
28.38,35.0
28.4,39.0
28.42,42.0
28.44,41.0
28.46,22.0
28.48,33.0
28.5,44.0
28.52,45.0
28.54,33.0
28.56,32.0
28.58,38.0
28.6,36.0
28.62,37.0
28.64,55.0
28.66,49.0
28.68,56.0
28.7,51.0
28.72,57.0
28.74,46.0
28.76,53.0
28.78,54.0
28.8,71.0
28.82,82.0
28.84,84.0
28.86,86.0
28.88,91.0
28.9,99.0
28.92,96.0
28.94,113.0
28.96,87.0
28.98,77.0
29.0,73.0
29.02,59.0
29.04,78.0
29.06,65.0
29.08,65.0
29.1,54.0
29.12,54.0
29.14,64.0
29.16,61.0
29.18,63.0
29.2,56.0
29.22,57.0
29.24,60.0
29.26,71.0
29.28,61.0
29.3,66.0
29.32,67.0
29.34,82.0
29.36,88.0
29.38,94.0
29.4,83.0
29.42,61.0
29.44,72.0
29.46,69.0
29.48,68.0
29.5,54.0
29.52,63.0
29.54,45.0
29.56,62.0
29.58,54.0
29.6,45.0
29.62,50.0
29.64,47.0
29.66,62.0
29.68,50.0
29.7,53.0
29.72,57.0
29.74,53.0
29.76,45.0
29.78,66.0
29.8,44.0
29.82,54.0
29.84,55.0
29.86,62.0
29.88,66.0
29.9,60.0
29.92,60.0
29.94,58.0
29.96,65.0
29.98,57.0
30.0,59.0
30.02,64.0
30.04,55.0
30.06,57.0
30.08,54.0
30.1,56.0
30.12,53.0
30.14,48.0
30.16,56.0
30.18,52.0
30.2,55.0
30.22,51.0
30.24,56.0
30.26,54.0
30.28,35.0
30.3,46.0
30.32,35.0
30.34,42.0
30.36,37.0
30.38,35.0
30.4,33.0
30.42,32.0
30.44,28.0
30.46,44.0
30.48,41.0
30.5,33.0
30.52,42.0
30.54,28.0
30.56,38.0
30.58,34.0
30.6,39.0
30.62,34.0
30.64,58.0
30.66,43.0
30.68,38.0
30.7,40.0
30.72,32.0
30.74,40.0
30.76,34.0
30.78,48.0
30.8,30.0
30.82,42.0
30.84,31.0
30.86,34.0
30.88,26.0
30.9,37.0
30.92,29.0
30.94,25.0
30.96,28.0
30.98,35.0
31.0,36.0
31.02,28.0
31.04,33.0
31.06,41.0
31.08,50.0
31.1,23.0
31.12,41.0
31.14,22.0
31.16,32.0
31.18,31.0
31.2,35.0
31.22,38.0
31.24,35.0
31.26,25.0
31.28,41.0
31.3,30.0
31.32,18.0
31.34,42.0
31.36,26.0
31.38,26.0
31.4,35.0
31.42,36.0
31.44,36.0
31.46,40.0
31.48,37.0
31.5,38.0
31.52,41.0
31.54,50.0
31.56,36.0
31.58,32.0
31.6,19.0
31.62,39.0
31.64,34.0
31.66,38.0
31.68,47.0
31.7,54.0
31.72,47.0
31.74,48.0
31.76,41.0
31.78,52.0
31.8,47.0
31.82,54.0
31.84,49.0
31.86,39.0
31.88,47.0
31.9,43.0
31.92,35.0
31.94,34.0
31.96,40.0
31.98,38.0
32.0,33.0
32.02,30.0
32.04,48.0
32.06,36.0
32.08,29.0
32.1,33.0
32.12,43.0
32.14,33.0
32.16,29.0
32.18,32.0
32.2,23.0
32.22,32.0
32.24,23.0
32.26,22.0
32.28,43.0
32.3,32.0
32.32,22.0
32.34,32.0
32.36,38.0
32.38,30.0
32.4,30.0
32.42,33.0
32.44,26.0
32.46,38.0
32.48,25.0
32.5,30.0
32.52,38.0
32.54,37.0
32.56,31.0
32.58,36.0
32.6,24.0
32.62,32.0
32.64,32.0
32.66,33.0
32.68,27.0
32.7,38.0
32.72,33.0
32.74,39.0
32.76,33.0
32.78,32.0
32.8,33.0
32.82,32.0
32.84,39.0
32.86,34.0
32.88,34.0
32.9,34.0
32.92,37.0
32.94,31.0
32.96,39.0
32.98,36.0
33.0,48.0
33.02,40.0
33.04,35.0
33.06,51.0
33.08,34.0
33.1,51.0
33.12,47.0
33.14,50.0
33.16,45.0
33.18,39.0
33.2,31.0
33.22,35.0
33.24,31.0
33.26,44.0
33.28,32.0
33.3,31.0
33.32,34.0
33.34,30.0
33.36,33.0
33.38,24.0
33.4,28.0
33.42,17.0
33.44,41.0
33.46,35.0
33.48,25.0
33.5,17.0
33.52,33.0
33.54,35.0
33.56,23.0
33.58,21.0
33.6,27.0
33.62,23.0
33.64,20.0
33.66,21.0
33.68,28.0
33.7,22.0
33.72,16.0
33.74,16.0
33.76,22.0
33.78,21.0
33.8,27.0
33.82,21.0
33.84,14.0
33.86,22.0
33.88,22.0
33.9,18.0
33.92,16.0
33.94,26.0
33.96,16.0
33.98,21.0
34.0,18.0
34.02,24.0
34.04,22.0
34.06,27.0
34.08,32.0
34.1,34.0
34.12,24.0
34.14,32.0
34.16,25.0
34.18,28.0
34.2,23.0
34.22,17.0
34.24,33.0
34.26,27.0
34.28,26.0
34.3,27.0
34.32,21.0
34.34,19.0
34.36,21.0
34.38,22.0
34.4,28.0
34.42,29.0
34.44,25.0
34.46,18.0
34.48,20.0
34.5,20.0
34.52,14.0
34.54,24.0
34.56,28.0
34.58,21.0
34.6,22.0
34.62,24.0
34.64,24.0
34.66,19.0
34.68,22.0
34.7,14.0
34.72,17.0
34.74,23.0
34.76,21.0
34.78,22.0
34.8,17.0
34.82,25.0
34.84,33.0
34.86,21.0
34.88,21.0
34.9,19.0
34.92,23.0
34.94,22.0
34.96,22.0
34.98,25.0
35.0,21.0
35.02,27.0
35.04,26.0
35.06,32.0
35.08,26.0
35.1,15.0
35.12,25.0
35.14,27.0
35.16,29.0
35.18,30.0
35.2,25.0
35.22,24.0
35.24,23.0
35.26,31.0
35.28,25.0
35.3,28.0
35.32,28.0
35.34,21.0
35.36,20.0
35.38,25.0
35.4,16.0
35.42,28.0
35.44,18.0
35.46,20.0
35.48,25.0
35.5,27.0
35.52,27.0
35.54,27.0
35.56,22.0
35.58,23.0
35.6,22.0
35.62,22.0
35.64,29.0
35.66,34.0
35.68,31.0
35.7,27.0
35.72,31.0
35.74,33.0
35.76,25.0
35.78,26.0
35.8,25.0
35.82,28.0
35.84,21.0
35.86,19.0
35.88,28.0
35.9,28.0
35.92,24.0
35.94,26.0
35.96,34.0
35.98,28.0
36.0,35.0
36.02,40.0
36.04,38.0
36.06,42.0
36.08,48.0
36.1,25.0
36.12,35.0
36.14,38.0
36.16,29.0
36.18,39.0
36.2,32.0
36.22,42.0
36.24,47.0
36.26,44.0
36.28,33.0
36.3,49.0
36.32,38.0
36.34,55.0
36.36,65.0
36.38,83.0
36.4,67.0
36.42,71.0
36.44,143.0
36.46,195.0
36.48,277.0
36.5,358.0
36.52,348.0
36.54,272.0
36.56,220.0
36.58,218.0
36.6,186.0
36.62,173.0
36.64,112.0
36.66,74.0
36.68,51.0
36.7,47.0
36.72,38.0
36.74,31.0
36.76,26.0
36.78,25.0
36.8,32.0
36.82,31.0
36.84,25.0
36.86,18.0
36.88,26.0
36.9,25.0
36.92,28.0
36.94,20.0
36.96,35.0
36.98,17.0
37.0,20.0
37.02,29.0
37.04,28.0
37.06,18.0
37.08,28.0
37.1,27.0
37.12,20.0
37.14,34.0
37.16,25.0
37.18,31.0
37.2,28.0
37.22,23.0
37.24,27.0
37.26,17.0
37.28,23.0
37.3,22.0
37.32,13.0
37.34,30.0
37.36,32.0
37.38,28.0
37.4,24.0
37.42,20.0
37.44,24.0
37.46,18.0
37.48,30.0
37.5,29.0
37.52,25.0
37.54,32.0
37.56,21.0
37.58,25.0
37.6,25.0
37.62,30.0
37.64,24.0
37.66,25.0
37.68,25.0
37.7,36.0
37.72,30.0
37.74,24.0
37.76,19.0
37.78,26.0
37.8,26.0
37.82,34.0
37.84,26.0
37.86,36.0
37.88,34.0
37.9,38.0
37.92,34.0
37.94,31.0
37.96,37.0
37.98,17.0
38.0,31.0
38.02,32.0
38.04,25.0
38.06,28.0
38.08,22.0
38.1,31.0
38.12,25.0
38.14,24.0
38.16,29.0
38.18,18.0
38.2,25.0
38.22,25.0
38.24,20.0
38.26,24.0
38.28,26.0
38.3,29.0
38.32,25.0
38.34,31.0
38.36,31.0
38.38,29.0
38.4,32.0
38.42,30.0
38.44,35.0
38.46,31.0
38.48,33.0
38.5,35.0
38.52,35.0
38.54,24.0
38.56,42.0
38.58,31.0
38.6,29.0
38.62,32.0
38.64,29.0
38.66,30.0
38.68,33.0
38.7,24.0
38.72,22.0
38.74,18.0
38.76,19.0
38.78,23.0
38.8,20.0
38.82,22.0
38.84,18.0
38.86,18.0
38.88,27.0
38.9,18.0
38.92,28.0
38.94,32.0
38.96,21.0
38.98,23.0
39.0,37.0
39.02,31.0
39.04,35.0
39.06,27.0
39.08,34.0
39.1,24.0
39.12,24.0
39.14,28.0
39.16,31.0
39.18,29.0
39.2,41.0
39.22,46.0
39.24,29.0
39.26,49.0
39.28,51.0
39.3,48.0
39.32,73.0
39.34,122.0
39.36,146.0
39.38,186.0
39.4,241.0
39.42,397.0
39.44,455.0
39.46,333.0
39.48,228.0
39.5,204.0
39.52,223.0
39.54,249.0
39.56,180.0
39.58,85.0
39.6,63.0
39.62,50.0
39.64,25.0
39.66,39.0
39.68,41.0
39.7,38.0
39.72,33.0
39.74,39.0
39.76,27.0
39.78,26.0
39.8,26.0
39.82,21.0
39.84,23.0
39.86,23.0
39.88,31.0
39.9,35.0
39.92,38.0
39.94,25.0
39.96,34.0
39.98,23.0
40.0,39.0
40.02,34.0
40.04,25.0
40.06,28.0
40.08,31.0
40.1,33.0
40.12,38.0
40.14,36.0
40.16,62.0
40.18,79.0
40.2,118.0
40.22,148.0
40.24,200.0
40.26,249.0
40.28,230.0
40.3,139.0
40.32,115.0
40.34,122.0
40.36,114.0
40.38,111.0
40.4,71.0
40.42,57.0
40.44,27.0
40.46,33.0
40.48,35.0
40.5,25.0
40.52,18.0
40.54,23.0
40.56,32.0
40.58,17.0
40.6,16.0
40.62,28.0
40.64,24.0
40.66,23.0
40.68,21.0
40.7,15.0
40.72,18.0
40.74,16.0
40.76,33.0
40.78,15.0
40.8,20.0
40.82,19.0
40.84,26.0
40.86,15.0
40.88,14.0
40.9,20.0
40.92,24.0
40.94,24.0
40.96,18.0
40.98,23.0
41.0,11.0
41.02,16.0
41.04,26.0
41.06,24.0
41.08,24.0
41.1,30.0
41.12,23.0
41.14,19.0
41.16,24.0
41.18,20.0
41.2,20.0
41.22,23.0
41.24,18.0
41.26,31.0
41.28,22.0
41.3,27.0
41.32,28.0
41.34,23.0
41.36,11.0
41.38,32.0
41.4,12.0
41.42,22.0
41.44,27.0
41.46,19.0
41.48,21.0
41.5,25.0
41.52,24.0
41.54,29.0
41.56,28.0
41.58,15.0
41.6,29.0
41.62,31.0
41.64,22.0
41.66,20.0
41.68,17.0
41.7,21.0
41.72,23.0
41.74,22.0
41.76,17.0
41.78,23.0
41.8,19.0
41.82,28.0
41.84,29.0
41.86,22.0
41.88,22.0
41.9,20.0
41.92,24.0
41.94,24.0
41.96,24.0
41.98,26.0
42.0,22.0
42.02,21.0
42.04,33.0
42.06,24.0
42.08,36.0
42.1,28.0
42.12,29.0
42.14,27.0
42.16,32.0
42.18,39.0
42.2,44.0
42.22,35.0
42.24,50.0
42.26,50.0
42.28,67.0
42.3,78.0
42.32,112.0
42.34,158.0
42.36,186.0
42.38,273.0
42.4,337.0
42.42,402.0
42.44,305.0
42.46,217.0
42.48,174.0
42.5,177.0
42.52,186.0
42.54,198.0
42.56,131.0
42.58,71.0
42.6,48.0
42.62,47.0
42.64,34.0
42.66,27.0
42.68,30.0
42.7,31.0
42.72,41.0
42.74,23.0
42.76,24.0
42.78,29.0
42.8,27.0
42.82,28.0
42.84,29.0
42.86,38.0
42.88,32.0
42.9,26.0
42.92,31.0
42.94,36.0
42.96,31.0
42.98,31.0
43.0,24.0
43.02,26.0
43.04,27.0
43.06,22.0
43.08,26.0
43.1,22.0
43.12,31.0
43.14,36.0
43.16,23.0
43.18,18.0
43.2,33.0
43.22,25.0
43.24,25.0
43.26,29.0
43.28,27.0
43.3,21.0
43.32,24.0
43.34,23.0
43.36,17.0
43.38,20.0
43.4,22.0
43.42,22.0
43.44,27.0
43.46,18.0
43.48,18.0
43.5,27.0
43.52,23.0
43.54,30.0
43.56,25.0
43.58,21.0
43.6,21.0
43.62,19.0
43.64,23.0
43.66,18.0
43.68,20.0
43.7,19.0
43.72,21.0
43.74,25.0
43.76,19.0
43.78,15.0
43.8,23.0
43.82,20.0
43.84,13.0
43.86,30.0
43.88,23.0
43.9,19.0
43.92,25.0
43.94,21.0
43.96,20.0
43.98,28.0
44.0,21.0
44.02,25.0
44.04,18.0
44.06,22.0
44.08,35.0
44.1,27.0
44.12,33.0
44.14,19.0
44.16,21.0
44.18,16.0
44.2,24.0
44.22,14.0
44.24,20.0
44.26,24.0
44.28,11.0
44.3,23.0
44.32,26.0
44.34,31.0
44.36,27.0
44.38,21.0
44.4,29.0
44.42,22.0
44.44,29.0
44.46,22.0
44.48,23.0
44.5,27.0
44.52,24.0
44.54,18.0
44.56,24.0
44.58,28.0
44.6,25.0
44.62,26.0
44.64,20.0
44.66,29.0
44.68,27.0
44.7,25.0
44.72,26.0
44.74,28.0
44.76,33.0
44.78,24.0
44.8,26.0
44.82,30.0
44.84,25.0
44.86,26.0
44.88,12.0
44.9,16.0
44.92,16.0
44.94,21.0
44.96,23.0
44.98,24.0
45.0,29.0
45.02,27.0
45.04,26.0
45.06,20.0
45.08,18.0
45.1,35.0
45.12,31.0
45.14,30.0
45.16,27.0
45.18,29.0
45.2,32.0
45.22,31.0
45.24,23.0
45.26,24.0
45.28,24.0
45.3,36.0
45.32,28.0
45.34,24.0
45.36,32.0
45.38,33.0
45.4,31.0
45.42,27.0
45.44,36.0
45.46,23.0
45.48,44.0
45.5,43.0
45.52,34.0
45.54,47.0
45.56,44.0
45.58,35.0
45.6,41.0
45.62,54.0
45.64,61.0
45.66,62.0
45.68,107.0
45.7,128.0
45.72,190.0
45.74,224.0
45.76,300.0
45.78,310.0
45.8,206.0
45.82,169.0
45.84,118.0
45.86,148.0
45.88,189.0
45.9,169.0
45.92,104.0
45.94,68.0
45.96,57.0
45.98,48.0
46.0,30.0
46.02,33.0
46.04,33.0
46.06,31.0
46.08,28.0
46.1,28.0
46.12,35.0
46.14,19.0
46.16,31.0
46.18,28.0
46.2,22.0
46.22,27.0
46.24,24.0
46.26,28.0
46.28,23.0
46.3,23.0
46.32,21.0
46.34,23.0
46.36,18.0
46.38,21.0
46.4,25.0
46.42,10.0
46.44,19.0
46.46,21.0
46.48,24.0
46.5,19.0
46.52,21.0
46.54,33.0
46.56,21.0
46.58,17.0
46.6,21.0
46.62,13.0
46.64,16.0
46.66,24.0
46.68,22.0
46.7,25.0
46.72,23.0
46.74,17.0
46.76,12.0
46.78,20.0
46.8,14.0
46.82,19.0
46.84,25.0
46.86,28.0
46.88,27.0
46.9,25.0
46.92,22.0
46.94,23.0
46.96,12.0
46.98,14.0
47.0,25.0
47.02,14.0
47.04,18.0
47.06,18.0
47.08,24.0
47.1,27.0
47.12,20.0
47.14,21.0
47.16,27.0
47.18,24.0
47.2,22.0
47.22,20.0
47.24,28.0
47.26,19.0
47.28,19.0
47.3,21.0
47.32,20.0
47.34,23.0
47.36,35.0
47.38,23.0
47.4,31.0
47.42,28.0
47.44,18.0
47.46,31.0
47.48,30.0
47.5,26.0
47.52,25.0
47.54,27.0
47.56,26.0
47.58,20.0
47.6,21.0
47.62,29.0
47.64,28.0
47.66,21.0
47.68,28.0
47.7,17.0
47.72,18.0
47.74,24.0
47.76,14.0
47.78,22.0
47.8,22.0
47.82,17.0
47.84,15.0
47.86,21.0
47.88,25.0
47.9,20.0
47.92,17.0
47.94,25.0
47.96,17.0
47.98,28.0
48.0,19.0
48.02,25.0
48.04,18.0
48.06,23.0
48.08,28.0
48.1,21.0
48.12,28.0
48.14,21.0
48.16,30.0
48.18,29.0
48.2,31.0
