7.86	86.0
7.88	84.0
7.9	56.0
7.92	65.0
7.94	66.0
7.96	49.0
7.98	46.0
8.0	50.0
8.02	41.0
8.04	42.0
8.06	47.0
8.08	48.0
8.1	35.0
8.12	30.0
8.14	40.0
8.16	45.0
8.18	39.0
8.2	51.0
8.22	27.0
8.24	35.0
8.26	44.0
8.28	35.0
8.3	36.0
8.32	29.0
8.34	34.0
8.36	32.0
8.38	43.0
8.4	35.0
8.42	35.0
8.44	40.0
8.46	32.0
8.48	29.0
8.5	23.0
8.52	35.0
8.54	36.0
8.56	36.0
8.58	37.0
8.6	35.0
8.62	45.0
8.64	45.0
8.66	26.0
8.68	37.0
8.7	35.0
8.72	34.0
8.74	15.0
8.76	32.0
8.78	34.0
8.8	45.0
8.82	36.0
8.84	29.0
8.86	35.0
8.88	34.0
8.9	28.0
8.92	27.0
8.94	40.0
8.96	31.0
8.98	25.0
9.0	32.0
9.02	29.0
9.04	36.0
9.06	31.0
9.08	23.0
9.1	20.0
9.12	27.0
9.14	32.0
9.16	28.0
9.18	27.0
9.2	21.0
9.22	33.0
9.24	27.0
9.26	27.0
9.28	32.0
9.3	30.0
9.32	37.0
9.34	29.0
9.36	31.0
9.38	26.0
9.4	20.0
9.42	24.0
9.44	29.0
9.46	32.0
9.48	30.0
9.5	25.0
9.52	18.0
9.54	28.0
9.56	18.0
9.58	29.0
9.6	23.0
9.62	30.0
9.64	26.0
9.66	22.0
9.68	22.0
9.7	31.0
9.72	29.0
9.74	23.0
9.76	23.0
9.78	23.0
9.8	26.0
9.82	25.0
9.84	33.0
9.86	19.0
9.88	22.0
9.9	24.0
9.92	26.0
9.94	38.0
9.96	21.0
9.98	32.0
10.0	25.0
10.02	17.0
10.04	23.0
10.06	17.0
10.08	18.0
10.1	25.0
10.12	26.0
10.14	35.0
10.16	22.0
10.18	33.0
10.2	25.0
10.22	30.0
10.24	30.0
10.26	17.0
10.28	19.0
10.3	19.0
10.32	25.0
10.34	28.0
10.36	19.0
10.38	21.0
10.4	20.0
10.42	20.0
10.44	24.0
10.46	21.0
10.48	25.0
10.5	24.0
10.52	24.0
10.54	25.0
10.56	22.0
10.58	23.0
10.6	17.0
10.62	21.0
10.64	28.0
10.66	22.0
10.68	18.0
10.7	22.0
10.72	17.0
10.74	20.0
10.76	22.0
10.78	23.0
10.8	14.0
10.82	22.0
10.84	20.0
10.86	19.0
10.88	24.0
10.9	14.0
10.92	24.0
10.94	28.0
10.96	27.0
10.98	18.0
11.0	23.0
11.02	17.0
11.04	27.0
11.06	31.0
11.08	24.0
11.1	20.0
11.12	12.0
11.14	22.0
11.16	24.0
11.18	20.0
11.2	22.0
11.22	38.0
11.24	26.0
11.26	27.0
11.28	21.0
11.3	13.0
11.32	20.0
11.34	25.0
11.36	27.0
11.38	14.0
11.4	20.0
11.42	25.0
11.44	28.0
11.46	17.0
11.48	19.0
11.5	22.0
11.52	18.0
11.54	21.0
11.56	23.0
11.58	27.0
11.6	18.0
11.62	26.0
11.64	22.0
11.66	19.0
11.68	18.0
11.7	17.0
11.72	23.0
11.74	26.0
11.76	15.0
11.78	20.0
11.8	25.0
11.82	25.0
11.84	29.0
11.86	15.0
11.88	35.0
11.9	33.0
11.92	18.0
11.94	13.0
11.96	29.0
11.98	18.0
12.0	16.0
12.02	23.0
12.04	31.0
12.06	30.0
12.08	25.0
12.1	29.0
12.12	14.0
12.14	15.0
12.16	20.0
12.18	24.0
12.2	21.0
12.22	16.0
12.24	15.0
12.26	20.0
12.28	26.0
12.3	18.0
12.32	25.0
12.34	19.0
12.36	22.0
12.38	21.0
12.4	22.0
12.42	28.0
12.44	19.0
12.46	19.0
12.48	34.0
12.5	26.0
12.52	31.0
12.54	15.0
12.56	21.0
12.58	22.0
12.6	16.0
12.62	19.0
12.64	20.0
12.66	27.0
12.68	28.0
12.7	14.0
12.72	21.0
12.74	25.0
12.76	19.0
12.78	15.0
12.8	23.0
12.82	17.0
12.84	26.0
12.86	24.0
12.88	23.0
12.9	15.0
12.92	19.0
12.94	12.0
12.96	21.0
12.98	17.0
13.0	16.0
13.02	16.0
13.04	27.0
13.06	19.0
13.08	21.0
13.1	22.0
13.12	23.0
13.14	20.0
13.16	26.0
13.18	19.0
13.2	26.0
13.22	19.0
13.24	19.0
13.26	16.0
13.28	22.0
13.3	14.0
13.32	26.0
13.34	26.0
13.36	25.0
13.38	27.0
13.4	18.0
13.42	36.0
13.44	19.0
13.46	17.0
13.48	20.0
13.5	16.0
13.52	18.0
13.54	22.0
13.56	16.0
13.58	23.0
13.6	24.0
13.62	24.0
13.64	30.0
13.66	36.0
13.68	12.0
13.7	21.0
13.72	24.0
13.74	20.0
13.76	19.0
13.78	23.0
13.8	17.0
13.82	17.0
13.84	28.0
13.86	28.0
13.88	20.0
13.9	27.0
13.92	25.0
13.94	25.0
13.96	33.0
13.98	21.0
14.0	27.0
14.02	23.0
14.04	22.0
14.06	14.0
14.08	25.0
14.1	15.0
14.12	21.0
14.14	27.0
14.16	23.0
14.18	22.0
14.2	22.0
14.22	13.0
14.24	23.0
14.26	20.0
14.28	18.0
14.3	24.0
14.32	19.0
14.34	16.0
14.36	24.0
14.38	18.0
14.4	19.0
14.42	18.0
14.44	15.0
14.46	18.0
14.48	19.0
14.5	18.0
14.52	17.0
14.54	19.0
14.56	17.0
14.58	25.0
14.6	22.0
14.62	24.0
14.64	18.0
14.66	23.0
14.68	18.0
14.7	25.0
14.72	21.0
14.74	13.0
14.76	19.0
14.78	22.0
14.8	20.0
14.82	17.0
14.84	19.0
14.86	24.0
14.88	13.0
14.9	22.0
14.92	24.0
14.94	17.0
14.96	25.0
14.98	20.0
15.0	27.0
15.02	25.0
15.04	28.0
15.06	14.0
15.08	18.0
15.1	26.0
15.12	19.0
15.14	22.0
15.16	24.0
15.18	19.0
15.2	27.0
15.22	14.0
15.24	20.0
15.26	19.0
15.28	18.0
15.3	23.0
15.32	16.0
15.34	22.0
15.36	24.0
15.38	19.0
15.4	21.0
15.42	18.0
15.44	17.0
15.46	18.0
15.48	28.0
15.5	19.0
15.52	15.0
15.54	20.0
15.56	32.0
15.58	16.0
15.6	15.0
15.62	26.0
15.64	25.0
15.66	23.0
15.68	32.0
15.7	17.0
15.72	26.0
15.74	19.0
15.76	17.0
15.78	29.0
15.8	32.0
15.82	32.0
15.84	31.0
15.86	31.0
15.88	24.0
15.9	20.0
15.92	19.0
15.94	19.0
15.96	31.0
15.98	31.0
16.0	25.0
16.02	25.0
16.04	21.0
16.06	27.0
16.08	28.0
16.1	34.0
16.12	28.0
16.14	33.0
16.16	26.0
16.18	39.0
16.2	34.0
16.22	37.0
16.24	24.0
16.26	23.0
16.28	28.0
16.3	24.0
16.32	22.0
16.34	26.0
16.36	22.0
16.38	21.0
16.4	23.0
16.42	15.0
16.44	22.0
16.46	26.0
16.48	26.0
16.5	18.0
16.52	15.0
16.54	17.0
16.56	31.0
16.58	26.0
16.6	29.0
16.62	17.0
16.64	30.0
16.66	27.0
16.68	13.0
16.7	21.0
16.72	21.0
16.74	17.0
16.76	21.0
16.78	31.0
16.8	17.0
16.82	11.0
16.84	17.0
16.86	22.0
16.88	25.0
16.9	18.0
16.92	23.0
16.94	17.0
16.96	29.0
16.98	28.0
17.0	23.0
17.02	24.0
17.04	24.0
17.06	12.0
17.08	21.0
17.1	26.0
17.12	23.0
17.14	27.0
17.16	24.0
17.18	21.0
17.2	21.0
17.22	25.0
17.24	19.0
17.26	17.0
17.28	18.0
17.3	19.0
17.32	15.0
17.34	14.0
17.36	16.0
17.38	23.0
17.4	21.0
17.42	16.0
17.44	24.0
17.46	19.0
17.48	22.0
17.5	26.0
17.52	32.0
17.54	24.0
17.56	22.0
17.58	22.0
17.6	23.0
17.62	26.0
17.64	22.0
17.66	26.0
17.68	14.0
17.7	19.0
17.72	25.0
17.74	28.0
17.76	20.0
17.78	18.0
17.8	25.0
17.82	16.0
17.84	20.0
17.86	24.0
17.88	10.0
17.9	22.0
17.92	22.0
17.94	29.0
17.96	25.0
17.98	18.0
18.0	17.0
18.02	29.0
18.04	26.0
18.06	14.0
18.08	16.0
18.1	15.0
18.12	23.0
18.14	22.0
18.16	17.0
18.18	17.0
18.2	22.0
18.22	13.0
18.24	22.0
18.26	20.0
18.28	24.0
18.3	21.0
18.32	22.0
18.34	23.0
18.36	19.0
18.38	26.0
18.4	15.0
18.42	18.0
18.44	19.0
18.46	28.0
18.48	15.0
18.5	23.0
18.52	28.0
18.54	22.0
18.56	21.0
18.58	12.0
18.6	20.0
18.62	20.0
18.64	21.0
18.66	12.0
18.68	20.0
18.7	21.0
18.72	16.0
18.74	12.0
18.76	24.0
18.78	33.0
18.8	25.0
18.82	24.0
18.84	16.0
18.86	22.0
18.88	13.0
18.9	12.0
18.92	19.0
18.94	17.0
18.96	27.0
18.98	20.0
19.0	21.0
19.02	21.0
19.04	15.0
19.06	22.0
19.08	22.0
19.1	22.0
19.12	15.0
19.14	19.0
19.16	18.0
19.18	15.0
19.2	21.0
19.22	22.0
19.24	21.0
19.26	25.0
19.28	11.0
19.3	10.0
19.32	29.0
19.34	16.0
19.36	20.0
19.38	15.0
19.4	24.0
19.42	18.0
19.44	18.0
19.46	20.0
19.48	19.0
19.5	20.0
19.52	23.0
19.54	22.0
19.56	14.0
19.58	20.0
19.6	21.0
19.62	16.0
19.64	34.0
19.66	20.0
19.68	19.0
19.7	14.0
19.72	19.0
19.74	22.0
19.76	22.0
19.78	15.0
19.8	27.0
19.82	26.0
19.84	17.0
19.86	21.0
19.88	24.0
19.9	24.0
19.92	18.0
19.94	34.0
19.96	11.0
19.98	25.0
20.0	17.0
20.02	15.0
20.04	26.0
20.06	13.0
20.08	11.0
20.1	15.0
20.12	26.0
20.14	19.0
20.16	23.0
20.18	16.0
20.2	15.0
20.22	21.0
20.24	18.0
20.26	16.0
20.28	20.0
20.3	17.0
20.32	24.0
20.34	21.0
20.36	25.0
20.38	17.0
20.4	28.0
20.42	21.0
20.44	28.0
20.46	32.0
20.48	32.0
20.5	25.0
20.52	39.0
20.54	34.0
20.56	31.0
20.58	52.0
20.6	39.0
20.62	54.0
20.64	45.0
20.66	45.0
20.68	70.0
20.7	78.0
20.72	140.0
20.74	204.0
20.76	385.0
20.78	737.0
20.8	1171.0
20.82	2160.0
20.84	2597.0
20.86	1485.0
20.88	1256.0
20.9	924.0
20.92	334.0
20.94	133.0
20.96	94.0
20.98	60.0
21.0	63.0
21.02	56.0
21.04	61.0
21.06	54.0
21.08	46.0
21.1	50.0
21.12	37.0
21.14	33.0
21.16	39.0
21.18	33.0
21.2	28.0
21.22	21.0
21.24	18.0
21.26	12.0
21.28	17.0
21.3	31.0
21.32	24.0
21.34	20.0
21.36	22.0
21.38	22.0
21.4	24.0
21.42	25.0
21.44	15.0
21.46	32.0
21.48	25.0
21.5	18.0
21.52	19.0
21.54	21.0
21.56	32.0
21.58	20.0
21.6	20.0
21.62	18.0
21.64	13.0
21.66	25.0
21.68	25.0
21.7	24.0
21.72	15.0
21.74	23.0
21.76	18.0
21.78	16.0
21.8	14.0
21.82	16.0
21.84	22.0
21.86	15.0
21.88	16.0
21.9	18.0
21.92	23.0
21.94	23.0
21.96	20.0
21.98	19.0
22.0	31.0
22.02	27.0
22.04	18.0
22.06	17.0
22.08	14.0
22.1	11.0
22.12	27.0
22.14	23.0
22.16	22.0
22.18	24.0
22.2	12.0
22.22	23.0
22.24	26.0
22.26	18.0
22.28	26.0
22.3	28.0
22.32	23.0
22.34	19.0
22.36	30.0
22.38	22.0
22.4	27.0
22.42	14.0
22.44	24.0
22.46	18.0
22.48	20.0
22.5	24.0
22.52	30.0
22.54	31.0
22.56	20.0
22.58	35.0
22.6	22.0
22.62	21.0
22.64	35.0
22.66	17.0
22.68	29.0
22.7	20.0
22.72	18.0
22.74	19.0
22.76	30.0
22.78	18.0
22.8	21.0
22.82	27.0
22.84	18.0
22.86	21.0
22.88	21.0
22.9	27.0
22.92	27.0
22.94	23.0
22.96	22.0
22.98	27.0
23.0	10.0
23.02	29.0
23.04	32.0
23.06	29.0
23.08	19.0
23.1	20.0
23.12	19.0
23.14	21.0
23.16	29.0
23.18	25.0
23.2	24.0
23.22	17.0
23.24	30.0
23.26	22.0
23.28	26.0
23.3	23.0
23.32	24.0
23.34	34.0
23.36	24.0
23.38	24.0
23.4	12.0
23.42	24.0
23.44	31.0
23.46	29.0
23.48	26.0
23.5	25.0
23.52	30.0
23.54	35.0
23.56	27.0
23.58	26.0
23.6	27.0
23.62	37.0
23.64	27.0
23.66	29.0
23.68	20.0
23.7	31.0
23.72	35.0
23.74	21.0
23.76	20.0
23.78	26.0
23.8	17.0
23.82	23.0
23.84	20.0
23.86	22.0
23.88	19.0
23.9	14.0
23.92	24.0
23.94	22.0
23.96	21.0
23.98	36.0
24.0	24.0
24.02	30.0
24.04	29.0
24.06	31.0
24.08	47.0
24.1	69.0
24.12	101.0
24.14	98.0
24.16	88.0
24.18	61.0
24.2	67.0
24.22	56.0
24.24	43.0
24.26	47.0
24.28	37.0
24.3	32.0
24.32	35.0
24.34	45.0
24.36	28.0
24.38	42.0
24.4	31.0
24.42	32.0
24.44	42.0
24.46	31.0
24.48	24.0
24.5	48.0
24.52	26.0
24.54	32.0
24.56	32.0
24.58	29.0
24.6	37.0
24.62	24.0
24.64	30.0
24.66	30.0
24.68	29.0
24.7	33.0
24.72	39.0
24.74	24.0
24.76	25.0
24.78	27.0
24.8	25.0
24.82	22.0
24.84	24.0
24.86	32.0
24.88	31.0
24.9	31.0
24.92	34.0
24.94	25.0
24.96	29.0
24.98	24.0
25.0	20.0
25.02	24.0
25.04	28.0
25.06	35.0
25.08	26.0
25.1	23.0
25.12	18.0
25.14	23.0
25.16	26.0
25.18	27.0
25.2	35.0
25.22	39.0
25.24	35.0
25.26	38.0
25.28	34.0
25.3	33.0
25.32	48.0
25.34	35.0
25.36	38.0
25.38	33.0
25.4	30.0
25.42	30.0
25.44	34.0
25.46	27.0
25.48	33.0
25.5	35.0
25.52	38.0
25.54	33.0
25.56	32.0
25.58	32.0
25.6	33.0
25.62	35.0
25.64	30.0
25.66	29.0
25.68	24.0
25.7	32.0
25.72	35.0
25.74	32.0
25.76	22.0
25.78	40.0
25.8	28.0
25.82	42.0
25.84	41.0
25.86	40.0
25.88	33.0
25.9	35.0
25.92	34.0
25.94	31.0
25.96	26.0
25.98	31.0
26.0	35.0
26.02	43.0
26.04	46.0
26.06	33.0
26.08	56.0
26.1	43.0
26.12	51.0
26.14	44.0
26.16	60.0
26.18	57.0
26.2	62.0
26.22	68.0
26.24	93.0
26.26	89.0
26.28	97.0
26.3	115.0
26.32	158.0
26.34	158.0
26.36	192.0
26.38	236.0
26.4	235.0
26.42	227.0
26.44	289.0
26.46	334.0
26.48	382.0
26.5	557.0
26.52	799.0
26.54	1443.0
26.56	2896.0
26.58	6343.0
26.6	12017.0
26.62	13098.0
26.64	7172.0
26.66	5847.0
26.68	6723.0
26.7	4021.0
26.72	1254.0
26.74	582.0
26.76	338.0
26.78	278.0
26.8	232.0
26.82	191.0
26.84	180.0
26.86	178.0
26.88	157.0
26.9	153.0
26.92	99.0
26.94	101.0
26.96	77.0
26.98	78.0
27.0	75.0
27.02	73.0
27.04	45.0
27.06	54.0
27.08	58.0
27.1	44.0
27.12	44.0
27.14	49.0
27.16	49.0
27.18	44.0
27.2	48.0
27.22	47.0
27.24	45.0
27.26	30.0
27.28	45.0
27.3	44.0
27.32	45.0
27.34	49.0
27.36	36.0
27.38	49.0
27.4	47.0
27.42	47.0
27.44	50.0
27.46	60.0
27.48	53.0
27.5	54.0
27.52	49.0
27.54	44.0
27.56	42.0
27.58	43.0
27.6	36.0
27.62	48.0
27.64	47.0
27.66	54.0
27.68	35.0
27.7	40.0
27.72	44.0
27.74	39.0
27.76	38.0
27.78	44.0
27.8	31.0
27.82	39.0
27.84	47.0
27.86	50.0
27.88	41.0
27.9	48.0
27.92	52.0
27.94	50.0
27.96	66.0
27.98	37.0
28.0	45.0
28.02	32.0
28.04	38.0
28.06	39.0
28.08	48.0
28.1	56.0
28.12	39.0
28.14	39.0
28.16	43.0
28.18	50.0
28.2	36.0
28.22	45.0
28.24	55.0
28.26	46.0
28.28	48.0
28.3	49.0
28.32	36.0
28.34	51.0
28.36	36.0
28.38	37.0
28.4	41.0
28.42	54.0
28.44	37.0
28.46	45.0
28.48	45.0
28.5	62.0
28.52	55.0
28.54	43.0
28.56	50.0
28.58	51.0
28.6	63.0
28.62	57.0
28.64	42.0
28.66	53.0
28.68	53.0
28.7	63.0
28.72	66.0
28.74	55.0
28.76	79.0
28.78	68.0
28.8	70.0
28.82	93.0
28.84	101.0
28.86	108.0
28.88	110.0
28.9	126.0
28.92	141.0
28.94	126.0
28.96	120.0
28.98	113.0
29.0	115.0
29.02	74.0
29.04	70.0
29.06	81.0
29.08	68.0
29.1	80.0
29.12	68.0
29.14	69.0
29.16	69.0
29.18	63.0
29.2	72.0
29.22	70.0
29.24	71.0
29.26	77.0
29.28	76.0
29.3	84.0
29.32	79.0
29.34	80.0
29.36	70.0
29.38	109.0
29.4	85.0
29.42	89.0
29.44	84.0
29.46	66.0
29.48	77.0
29.5	70.0
29.52	76.0
29.54	64.0
29.56	72.0
29.58	85.0
29.6	65.0
29.62	45.0
29.64	74.0
29.66	70.0
29.68	61.0
29.7	66.0
29.72	64.0
29.74	73.0
29.76	86.0
29.78	64.0
29.8	66.0
29.82	85.0
29.84	71.0
29.86	82.0
29.88	63.0
29.9	81.0
29.92	69.0
29.94	83.0
29.96	82.0
29.98	96.0
30.0	88.0
30.02	92.0
30.04	81.0
30.06	68.0
30.08	89.0
30.1	70.0
30.12	85.0
30.14	73.0
30.16	74.0
30.18	63.0
30.2	65.0
30.22	62.0
30.24	54.0
30.26	61.0
30.28	54.0
30.3	69.0
30.32	53.0
30.34	59.0
30.36	53.0
30.38	52.0
30.4	50.0
30.42	46.0
30.44	31.0
30.46	46.0
30.48	37.0
30.5	42.0
30.52	44.0
30.54	35.0
30.56	57.0
30.58	56.0
30.6	41.0
30.62	24.0
30.64	43.0
30.66	51.0
30.68	54.0
30.7	44.0
30.72	32.0
30.74	40.0
30.76	45.0
30.78	40.0
30.8	49.0
30.82	38.0
30.84	49.0
30.86	48.0
30.88	54.0
30.9	50.0
30.92	35.0
30.94	37.0
30.96	42.0
30.98	49.0
31.0	37.0
31.02	50.0
31.04	38.0
31.06	31.0
31.08	38.0
31.1	38.0
31.12	46.0
31.14	41.0
31.16	45.0
31.18	31.0
31.2	39.0
31.22	35.0
31.24	24.0
31.26	39.0
31.28	44.0
31.3	52.0
31.32	43.0
31.34	38.0
31.36	33.0
31.38	40.0
31.4	41.0
31.42	43.0
31.44	38.0
31.46	41.0
31.48	34.0
31.5	41.0
31.52	42.0
31.54	39.0
31.56	33.0
31.58	46.0
31.6	42.0
31.62	56.0
31.64	44.0
31.66	62.0
31.68	50.0
31.7	32.0
31.72	73.0
31.74	56.0
31.76	52.0
31.78	53.0
31.8	57.0
31.82	60.0
31.84	63.0
31.86	48.0
31.88	52.0
31.9	55.0
31.92	43.0
31.94	57.0
31.96	39.0
31.98	51.0
32.0	48.0
32.02	44.0
32.04	41.0
32.06	48.0
32.08	41.0
32.1	40.0
32.12	45.0
32.14	48.0
32.16	35.0
32.18	44.0
32.2	40.0
32.22	40.0
32.24	37.0
32.26	31.0
32.28	34.0
32.3	41.0
32.32	21.0
32.34	43.0
32.36	42.0
32.38	24.0
32.4	27.0
32.42	33.0
32.44	33.0
32.46	41.0
32.48	22.0
32.5	39.0
32.52	33.0
32.54	44.0
32.56	39.0
32.58	34.0
32.6	30.0
32.62	30.0
32.64	32.0
32.66	40.0
32.68	28.0
32.7	28.0
32.72	23.0
32.74	32.0
32.76	39.0
32.78	24.0
32.8	39.0
32.82	30.0
32.84	32.0
32.86	19.0
32.88	35.0
32.9	29.0
32.92	37.0
32.94	26.0
32.96	33.0
32.98	29.0
33.0	38.0
33.02	30.0
33.04	29.0
33.06	28.0
33.08	29.0
33.1	28.0
33.12	31.0
33.14	26.0
33.16	29.0
33.18	26.0
33.2	30.0
33.22	24.0
33.24	32.0
33.26	24.0
33.28	27.0
33.3	26.0
33.32	38.0
33.34	24.0
33.36	21.0
33.38	30.0
33.4	23.0
33.42	24.0
33.44	22.0
33.46	30.0
33.48	22.0
33.5	35.0
33.52	20.0
33.54	26.0
33.56	22.0
33.58	31.0
33.6	30.0
33.62	27.0
33.64	31.0
33.66	18.0
33.68	29.0
33.7	29.0
33.72	32.0
33.74	21.0
33.76	29.0
33.78	21.0
33.8	24.0
33.82	26.0
33.84	16.0
33.86	28.0
33.88	36.0
33.9	29.0
33.92	27.0
33.94	38.0
33.96	38.0
33.98	24.0
34.0	26.0
34.02	28.0
34.04	33.0
34.06	26.0
34.08	27.0
34.1	28.0
34.12	36.0
34.14	33.0
34.16	35.0
34.18	25.0
34.2	33.0
34.22	35.0
34.24	27.0
34.26	21.0
34.28	20.0
34.3	22.0
34.32	27.0
34.34	29.0
34.36	28.0
34.38	23.0
34.4	30.0
34.42	25.0
34.44	28.0
34.46	24.0
34.48	18.0
34.5	28.0
34.52	34.0
34.54	34.0
34.56	35.0
34.58	31.0
34.6	32.0
34.62	30.0
34.64	23.0
34.66	23.0
34.68	23.0
34.7	24.0
34.72	22.0
34.74	15.0
34.76	25.0
34.78	26.0
34.8	13.0
34.82	31.0
34.84	29.0
34.86	22.0
34.88	27.0
34.9	30.0
34.92	30.0
34.94	29.0
34.96	27.0
34.98	25.0
35.0	35.0
35.02	20.0
35.04	22.0
35.06	27.0
35.08	30.0
35.1	33.0
35.12	27.0
35.14	23.0
35.16	32.0
35.18	30.0
35.2	21.0
35.22	23.0
35.24	21.0
35.26	22.0
35.28	19.0
35.3	32.0
35.32	19.0
35.34	29.0
35.36	24.0
35.38	23.0
35.4	32.0
35.42	35.0
35.44	21.0
35.46	28.0
35.48	30.0
35.5	31.0
35.52	40.0
35.54	23.0
35.56	26.0
35.58	28.0
35.6	30.0
35.62	19.0
35.64	27.0
35.66	40.0
35.68	23.0
35.7	25.0
35.72	26.0
35.74	25.0
35.76	30.0
35.78	31.0
35.8	18.0
35.82	30.0
35.84	17.0
35.86	31.0
35.88	25.0
35.9	16.0
35.92	23.0
35.94	23.0
35.96	23.0
35.98	32.0
36.0	35.0
36.02	28.0
36.04	26.0
36.06	23.0
36.08	20.0
36.1	36.0
36.12	17.0
36.14	25.0
36.16	30.0
36.18	27.0
36.2	26.0
36.22	25.0
36.24	29.0
36.26	31.0
36.28	28.0
36.3	32.0
36.32	37.0
36.34	45.0
36.36	52.0
36.38	61.0
36.4	54.0
36.42	66.0
36.44	110.0
36.46	216.0
36.48	427.0
36.5	660.0
36.52	639.0
36.54	340.0
36.56	244.0
36.58	304.0
36.6	346.0
36.62	274.0
36.64	149.0
36.66	65.0
36.68	54.0
36.7	37.0
36.72	48.0
36.74	46.0
36.76	33.0
36.78	25.0
36.8	28.0
36.82	34.0
36.84	31.0
36.86	33.0
36.88	29.0
36.9	45.0
36.92	32.0
36.94	18.0
36.96	28.0
36.98	33.0
37.0	30.0
37.02	23.0
37.04	30.0
37.06	40.0
37.08	30.0
37.1	29.0
37.12	24.0
37.14	18.0
37.16	27.0
37.18	21.0
37.2	28.0
37.22	28.0
37.24	32.0
37.26	25.0
37.28	30.0
37.3	24.0
37.32	23.0
37.34	21.0
37.36	20.0
37.38	27.0
37.4	22.0
37.42	22.0
37.44	18.0
37.46	25.0
37.48	18.0
37.5	24.0
37.52	26.0
37.54	26.0
37.56	28.0
37.58	21.0
37.6	30.0
37.62	27.0
37.64	24.0
37.66	25.0
37.68	33.0
37.7	23.0
37.72	21.0
37.74	26.0
37.76	23.0
37.78	17.0
37.8	21.0
37.82	16.0
37.84	18.0
37.86	17.0
37.88	29.0
37.9	29.0
37.92	30.0
37.94	18.0
37.96	28.0
37.98	20.0
38.0	25.0
38.02	14.0
38.04	27.0
38.06	18.0
38.08	23.0
38.1	15.0
38.12	28.0
38.14	18.0
38.16	20.0
38.18	26.0
38.2	16.0
38.22	21.0
38.24	32.0
38.26	17.0
38.28	17.0
38.3	23.0
38.32	19.0
38.34	31.0
38.36	13.0
38.38	22.0
38.4	25.0
38.42	24.0
38.44	25.0
38.46	24.0
38.48	18.0
38.5	27.0
38.52	24.0
38.54	25.0
38.56	20.0
38.58	27.0
38.6	18.0
38.62	35.0
38.64	16.0
38.66	37.0
38.68	23.0
38.7	19.0
38.72	18.0
38.74	26.0
38.76	17.0
38.78	15.0
38.8	25.0
38.82	24.0
38.84	12.0
38.86	25.0
38.88	32.0
38.9	17.0
38.92	23.0
38.94	18.0
38.96	18.0
38.98	29.0
39.0	21.0
39.02	22.0
39.04	30.0
39.06	38.0
39.08	17.0
39.1	22.0
39.12	27.0
39.14	29.0
39.16	24.0
39.18	32.0
39.2	34.0
39.22	41.0
39.24	35.0
39.26	31.0
39.28	29.0
39.3	44.0
39.32	49.0
39.34	75.0
39.36	133.0
39.38	265.0
39.4	435.0
39.42	431.0
39.44	365.0
39.46	285.0
39.48	205.0
39.5	241.0
39.52	244.0
39.54	215.0
39.56	147.0
39.58	66.0
39.6	50.0
39.62	40.0
39.64	38.0
39.66	37.0
39.68	44.0
39.7	38.0
39.72	28.0
39.74	30.0
39.76	32.0
39.78	29.0
39.8	33.0
39.82	24.0
39.84	25.0
39.86	27.0
39.88	29.0
39.9	28.0
39.92	34.0
39.94	37.0
