,11.041611,27.000000
2975,70.577483,11.0
2976,70.597488,13.0
2977,70.617493,15.0
2978,70.637499,15.0
2979,70.657504,16.0
2980,70.677509,14.0
2981,70.697515,17.0
2982,70.71752,13.0
2983,70.737525,17.0
2984,70.757531,12.0
2985,70.777536,20.0
2986,70.797541,14.0
2987,70.817547,20.0
2988,70.837552,12.0
2989,70.857557,16.0
2990,70.877563,14.0
2991,70.897568,18.0
2992,70.917573,11.0
2993,70.937579,23.0
2994,70.957584,13.0
2995,70.977589,18.0
2996,70.997595,15.0
2997,71.0176,13.0
2998,71.037605,18.0
2999,71.057611,16.0
3000,71.077616,13.0
3001,71.097621,20.0
3002,71.117627,19.0
3003,71.137632,15.0
3004,71.157637,11.0
3005,71.177643,16.0
3006,71.197648,8.0
3007,71.217653,9.0
3008,71.237659,18.0
3009,71.257664,16.0
3010,71.277669,14.0
3011,71.297675,12.0
3012,71.31768,13.0
3013,71.337685,22.0
3014,71.357691,10.0
3015,71.377696,8.0
3016,71.397701,17.0
3017,71.417707,9.0
3018,71.437712,12.0
3019,71.457717,14.0
3020,71.477723,14.0
3021,71.497728,14.0
3022,71.517733,24.0
3023,71.537739,12.0
3024,71.557744,19.0
3025,71.577749,17.0
3026,71.597755,24.0
3027,71.61776,21.0
3028,71.637765,13.0
3029,71.657771,10.0
3030,71.677776,22.0
3031,71.697781,16.0
3032,71.717787,17.0
3033,71.737792,8.0
3034,71.757797,16.0
3035,71.777803,11.0
3036,71.797808,13.0
3037,71.817813,18.0
3038,71.837819,15.0
3039,71.857824,14.0
3040,71.877829,12.0
3041,71.897835,14.0
3042,71.91784,17.0
3043,71.937845,10.0
3044,71.957851,17.0
3045,71.977856,21.0
3046,71.997861,20.0
3047,72.017867,14.0
3048,72.037872,18.0
3049,72.057877,13.0
3050,72.077883,17.0
3051,72.097888,11.0
3052,72.117893,15.0
3053,72.137899,15.0
3054,72.157904,17.0
3055,72.177909,16.0
3056,72.197915,20.0
3057,72.21792,14.0
3058,72.237925,15.0
3059,72.257931,14.0
3060,72.277936,17.0
3061,72.297941,16.0
3062,72.317947,20.0
3063,72.337952,11.0
3064,72.357957,13.0
3065,72.377963,6.0
3066,72.397968,21.0
3067,72.417973,15.0
3068,72.437979,11.0
3069,72.457984,12.0
3070,72.477989,20.0
3071,72.497995,9.0
3072,72.518,16.0
3073,72.538005,8.0
3074,72.558011,13.0
3075,72.578016,20.0
3076,72.598021,17.0
3077,72.618027,18.0
3078,72.638032,14.0
3079,72.658037,13.0
3080,72.678043,11.0
3081,72.698048,10.0
3082,72.718053,25.0
3083,72.738059,16.0
3084,72.758064,12.0
3085,72.778069,22.0
3086,72.798075,11.0
3087,72.81808,16.0
3088,72.838085,9.0
3089,72.858091,22.0
3090,72.878096,18.0
3091,72.898101,15.0
3092,72.918107,23.0
3093,72.938112,19.0
3094,72.958117,10.0
3095,72.978123,19.0
3096,72.998128,8.0
3097,73.018133,20.0
3098,73.038139,13.0
3099,73.058144,13.0
3100,73.078149,20.0
3101,73.098155,14.0
3102,73.11816,10.0
3103,73.138165,15.0
3104,73.158171,20.0
3105,73.178176,17.0
3106,73.198181,18.0
3107,73.218187,22.0
3108,73.238192,18.0
3109,73.258197,22.0
3110,73.278203,21.0
3111,73.298208,23.0
3112,73.318213,30.0
3113,73.338219,42.0
3114,73.358224,45.0
3115,73.378229,47.0
3116,73.398235,71.0
3117,73.41824,96.0
3118,73.438245,127.0
3119,73.458251,120.0
3120,73.478256,80.0
3121,73.498261,63.0
3122,73.518267,55.0
3123,73.538272,49.0
3124,73.558277,31.0
3125,73.578283,38.0
3126,73.598288,39.0
3127,73.618293,53.0
3128,73.638299,54.0
3129,73.658304,79.0
3130,73.678309,54.0
3131,73.698315,42.0
3132,73.71832,36.0
3133,73.738325,22.0
3134,73.758331,22.0
3135,73.778336,20.0
3136,73.798341,22.0
3137,73.818347,16.0
3138,73.838352,14.0
3139,73.858357,16.0
3140,73.878363,19.0
3141,73.898368,17.0
3142,73.918373,16.0
3143,73.938379,17.0
3144,73.958384,16.0
3145,73.978389,17.0
3146,73.998395,19.0
3147,74.0184,19.0
3148,74.038405,21.0
3149,74.058411,13.0
3150,74.078416,17.0
3151,74.098421,8.0
3152,74.118427,20.0
3153,74.138432,21.0
3154,74.158437,15.0
3155,74.178443,18.0
3156,74.198448,10.0
3157,74.218453,11.0
3158,74.238459,22.0
3159,74.258464,15.0
3160,74.278469,14.0
3161,74.298475,17.0
3162,74.31848,16.0
3163,74.338485,18.0
3164,74.358491,14.0
3165,74.378496,19.0
3166,74.398501,13.0
3167,74.418507,17.0
3168,74.438512,16.0
3169,74.458517,23.0
3170,74.478523,14.0
3171,74.498528,11.0
3172,74.518533,14.0
3173,74.538539,20.0
3174,74.558544,14.0
3175,74.578549,17.0
3176,74.598555,12.0
3177,74.61856,24.0
3178,74.638565,11.0
3179,74.658571,15.0
3180,74.678576,12.0
3181,74.698581,13.0
3182,74.718587,18.0
3183,74.738592,10.0
3184,74.758597,14.0
3185,74.778603,18.0
3186,74.798608,19.0
3187,74.818613,17.0
3188,74.838619,18.0
3189,74.858624,22.0
3190,74.878629,14.0
3191,74.898635,13.0
3192,74.91864,21.0
3193,74.938645,11.0
3194,74.958651,16.0
3195,74.978656,14.0
3196,74.998661,25.0
3197,75.018667,19.0
3198,75.038672,15.0
3199,75.058677,22.0
3200,75.078683,12.0
3201,75.098688,19.0
3202,75.118693,12.0
3203,75.138699,13.0
3204,75.158704,21.0
3205,75.178709,17.0
3206,75.198715,14.0
3207,75.21872,15.0
3208,75.238725,21.0
3209,75.258731,16.0
3210,75.278736,19.0
3211,75.298741,17.0
3212,75.318747,16.0
3213,75.338752,20.0
3214,75.358757,17.0
3215,75.378763,15.0
3216,75.398768,17.0
3217,75.418773,14.0
3218,75.438779,24.0
3219,75.458784,31.0
3220,75.478789,37.0
3221,75.498795,29.0
3222,75.5188,44.0
3223,75.538805,45.0
3224,75.558811,61.0
3225,75.578816,116.0
3226,75.598821,118.0
3227,75.618827,175.0
3228,75.638832,207.0
3229,75.658837,173.0
3230,75.678843,107.0
3231,75.698848,94.0
3232,75.718853,64.0
3233,75.738859,51.0
3234,75.758864,59.0
3235,75.778869,47.0
3236,75.798875,66.0
3237,75.81888,69.0
3238,75.838885,113.0
3239,75.858891,114.0
3240,75.878896,89.0
3241,75.898901,83.0
3242,75.918907,70.0
3243,75.938912,39.0
3244,75.958917,47.0
3245,75.978923,26.0
3246,75.998928,29.0
3247,76.018933,14.0
3248,76.038939,30.0
3249,76.058944,15.0
3250,76.078949,19.0
3251,76.098955,12.0
3252,76.11896,17.0
3253,76.138965,16.0
3254,76.158971,20.0
3255,76.178976,15.0
3256,76.198981,20.0
3257,76.218987,16.0
3258,76.238992,17.0
3259,76.258997,19.0
3260,76.279003,18.0
3261,76.299008,14.0
3262,76.319013,19.0
3263,76.339019,15.0
3264,76.359024,18.0
3265,76.379029,12.0
3266,76.399035,11.0
3267,76.41904,18.0
3268,76.439045,16.0
3269,76.459051,16.0
3270,76.479056,15.0
3271,76.499061,19.0
3272,76.519067,19.0
3273,76.539072,17.0
3274,76.559077,23.0
3275,76.579083,13.0
3276,76.599088,20.0
3277,76.619093,16.0
3278,76.639099,10.0
3279,76.659104,11.0
3280,76.679109,18.0
3281,76.699115,19.0
3282,76.71912,19.0
3283,76.739125,19.0
3284,76.759131,8.0
3285,76.779136,9.0
3286,76.799141,14.0
3287,76.819147,13.0
3288,76.839152,16.0
3289,76.859157,12.0
3290,76.879163,18.0
3291,76.899168,8.0
3292,76.919173,15.0
3293,76.939179,13.0
3294,76.959184,11.0
3295,76.979189,25.0
3296,76.999195,16.0
3297,77.0192,19.0
3298,77.039205,13.0
3299,77.059211,21.0
3300,77.079216,13.0
3301,77.099221,13.0
3302,77.119227,18.0
3303,77.139232,13.0
3304,77.159237,15.0
3305,77.179243,14.0
3306,77.199248,15.0
3307,77.219253,18.0
3308,77.239259,15.0
3309,77.259264,18.0
3310,77.279269,17.0
3311,77.299275,12.0
3312,77.31928,16.0
3313,77.339285,15.0
3314,77.359291,17.0
3315,77.379296,23.0
3316,77.399301,12.0
3317,77.419307,18.0
3318,77.439312,22.0
3319,77.459317,27.0
3320,77.479323,22.0
3321,77.499328,30.0
3322,77.519333,27.0
3323,77.539339,33.0
3324,77.559344,38.0
3325,77.579349,37.0
3326,77.599355,46.0
3327,77.61936,64.0
3328,77.639365,61.0
3329,77.659371,87.0
3330,77.679376,60.0
3331,77.699381,52.0
3332,77.719387,28.0
3333,77.739392,32.0
3334,77.759397,35.0
3335,77.779403,39.0
3336,77.799408,27.0
3337,77.819413,29.0
3338,77.839419,39.0
3339,77.859424,42.0
3340,77.879429,45.0
3341,77.899435,47.0
3342,77.91944,33.0
3343,77.939445,24.0
3344,77.959451,17.0
3345,77.979456,22.0
3346,77.999461,8.0
3347,78.019467,15.0
3348,78.039472,17.0
3349,78.059477,10.0
3350,78.079483,17.0
3351,78.099488,19.0
3352,78.119493,13.0
3353,78.139499,14.0
3354,78.159504,15.0
3355,78.179509,11.0
3356,78.199515,16.0
3357,78.21952,14.0
3358,78.239525,13.0
3359,78.259531,16.0
3360,78.279536,17.0
3361,78.299541,7.0
3362,78.319547,12.0
3363,78.339552,18.0
3364,78.359557,25.0
3365,78.379563,15.0
3366,78.399568,21.0
3367,78.419573,11.0
3368,78.439579,16.0
3369,78.459584,22.0
3370,78.479589,16.0
3371,78.499595,16.0
3372,78.5196,15.0
3373,78.539605,13.0
3374,78.559611,18.0
3375,78.579616,7.0
3376,78.599621,14.0
3377,78.619627,24.0
3378,78.639632,22.0
3379,78.659637,11.0
3380,78.679643,17.0
3381,78.699648,8.0
3382,78.719653,18.0
3383,78.739659,12.0
3384,78.759664,19.0
3385,78.779669,13.0
3386,78.799675,11.0
3387,78.81968,16.0
3388,78.839685,17.0
3389,78.859691,16.0
3390,78.879696,14.0
3391,78.899701,17.0
3392,78.919707,22.0
3393,78.939712,19.0
3394,78.959717,9.0
3395,78.979723,17.0
3396,78.999728,14.0
3397,79.019733,22.0
3398,79.039739,16.0
3399,79.059744,15.0
3400,79.079749,15.0
3401,79.099755,7.0
3402,79.11976,15.0
3403,79.139765,12.0
3404,79.159771,13.0
3405,79.179776,20.0
3406,79.199781,11.0
3407,79.219787,12.0
3408,79.239792,17.0
3409,79.259797,14.0
3410,79.279803,26.0
3411,79.299808,16.0
3412,79.319813,11.0
3413,79.339819,13.0
3414,79.359824,18.0
3415,79.379829,12.0
3416,79.399835,18.0
3417,79.41984,20.0
3418,79.439845,11.0
3419,79.459851,7.0
3420,79.479856,18.0
3421,79.499861,23.0
3422,79.519867,15.0
3423,79.539872,16.0
3424,79.559877,16.0
3425,79.579883,19.0
3426,79.599888,20.0
3427,79.619893,25.0
3428,79.639899,23.0
3429,79.659904,17.0
3430,79.679909,30.0
3431,79.699915,28.0
3432,79.71992,20.0
3433,79.739925,49.0
3434,79.759931,43.0
3435,79.779936,63.0
3436,79.799941,88.0
3437,79.819947,108.0
3438,79.839952,148.0
3439,79.859957,218.0
3440,79.879963,253.0
3441,79.899968,170.0
3442,79.919973,138.0
3443,79.939979,104.0
3444,79.959984,64.0
3445,79.979989,71.0
3446,79.999995,80.0
3447,80.02,81.0
